Amount,Transaction ID,repayment,Date-Time
46869.7,6500,492.43,2008-07-23 23:55:11
10880.8,9664,445.2,2008-05-24 18:28:49
87706.1,7196,260.58,2008-01-26 03:49:13
81053.1,8577,304.88,2008-10-02 21:01:53
67298.72,8635,440.72,2008-09-23 17:16:57
25538.62,6843,109.21,2008-09-08 14:01:49
94412.55,5241,428.56,2008-08-30 18:09:15
38821.83,9752,939.93,2008-12-02 00:21:04
79655.93,6437,647.88,2008-07-25 06:08:14
44268.86,4694,329.64,2008-05-16 14:36:05
61887.13,7425,183.78,2008-04-02 15:32:20
57722.51,6573,759.88,2008-05-30 20:52:38
32999.5,7718,823.11,2008-04-16 08:19:57
20418.61,9448,105.92,2008-07-01 07:37:57
58135.84,8375,952.11,2008-01-08 05:27:30
38235.73,8979,330.75,2008-03-04 17:55:43
89459.55,9808,493.52,2008-07-07 14:24:18
63343.23,8416,762.25,2008-07-07 13:46:00
76566.73,6053,624.1,2008-04-23 04:46:39
55700.91,9839,670.44,2008-10-18 08:54:55
65175.18,8885,570.5,2008-04-22 19:15:25
83853.25,7487,950.59,2008-03-16 16:05:00
84596.94,5751,420.55,2008-10-31 18:44:25
96431.95,9460,312.69,2008-07-27 04:56:04
87332.92,8038,313.71,2008-10-28 18:24:57
39001.5,8165,431.64,2008-12-26 14:28:12
83017.48,9708,138.57,2008-03-31 19:29:47
21838.47,6698,849.4,2008-03-16 08:41:53
23503.89,6957,503.72,2008-01-28 04:40:50
94726.6,8311,830.66,2008-01-02 08:09:32
63178.7,6079,389.58,2008-11-01 19:28:57
55083.17,5412,223.1,2008-07-28 03:27:48
20885.5,4947,597.64,2008-01-25 07:24:31
70773.39,8735,354.17,2008-01-01 14:11:15
42510.48,5675,419.12,2008-03-27 13:23:06
89563.66,8475,953.76,2008-02-14 11:55:18
87640.0,9457,280.9,2008-09-16 04:30:02
46423.84,4179,117.71,2008-02-25 06:47:30
76169.32,5193,900.49,2008-10-03 02:28:21
61290.75,5402,885.6,2008-06-10 14:19:05
68892.37,8227,804.82,2008-05-14 17:30:38
53688.47,8730,636.28,2008-08-08 09:36:56
30363.87,5136,373.93,2008-02-01 23:43:15
14143.51,4726,611.26,2008-10-10 02:35:25
68451.12,5367,645.89,2008-03-30 14:15:21
19606.96,4248,578.19,2008-11-03 22:51:17
76637.97,7293,196.93,2008-10-30 13:06:41
70353.63,5505,383.73,2008-01-28 15:16:35
27975.99,6879,763.81,2008-09-14 10:01:02
86110.65,5059,215.74,2008-10-05 20:09:55
24762.14,9476,290.7,2008-10-07 03:53:32
39862.69,4179,346.5,2008-01-09 02:12:45
95241.69,7923,390.32,2008-04-13 21:26:20
68201.37,5932,974.0,2008-09-29 09:52:31
10272.83,9169,921.45,2008-11-25 16:34:36
69653.98,8094,549.76,2008-06-19 23:54:04
84177.62,7490,907.58,2008-08-20 20:58:41
10379.2,8302,305.82,2008-01-23 05:31:38
78418.74,4376,455.26,2008-10-08 10:37:17
13178.6,4821,343.72,2008-11-19 07:57:39
51162.27,7650,436.68,2008-05-01 23:47:27
41561.2,5902,765.59,2008-11-01 04:15:27
25419.92,8972,285.83,2008-11-18 19:48:34
27380.73,6330,635.1,2008-04-27 17:37:12
23236.87,9409,419.73,2008-05-20 12:04:33
37518.38,5372,215.9,2008-02-08 15:39:24
44884.74,9822,422.72,2008-05-22 11:46:28
39181.36,6794,721.45,2008-09-26 15:59:05
62170.7,5726,526.94,2008-10-31 16:59:53
76743.13,6190,990.98,2008-06-08 08:11:55
21177.26,6977,952.71,2008-10-19 14:06:40
41937.11,7959,544.54,2008-08-08 17:25:54
14585.77,9779,853.37,2008-04-07 20:42:03
88136.27,6932,421.68,2008-11-15 11:31:22
17044.94,6712,626.29,2008-11-14 04:15:12
34462.48,5420,376.33,2008-04-22 15:10:10
86849.49,6883,336.46,2008-09-26 20:56:24
72339.61,8230,151.3,2008-12-12 01:40:43
82750.4,8937,422.53,2008-01-04 07:56:35
69985.84,9008,524.3,2008-08-15 18:58:11
79946.27,7115,762.43,2008-03-08 01:25:00
34883.59,5666,699.11,2008-04-11 00:24:21
16497.15,5448,653.46,2008-04-29 09:24:53
71474.26,7365,897.58,2008-09-07 00:21:15
58184.62,4005,609.58,2008-07-01 20:19:12
24807.88,7835,699.8,2008-05-28 05:14:47
15863.75,7033,529.1,2008-06-19 15:07:48
82887.25,7708,756.99,2008-05-26 01:59:35
27504.53,4770,700.7,2008-01-21 14:01:57
58942.48,5069,462.4,2008-04-04 09:30:58
85554.31,7591,454.17,2008-08-27 15:52:19
77779.47,5597,351.16,2008-12-01 20:34:56
89748.48,4885,788.54,2008-11-22 09:42:58
26571.24,6173,791.1,2008-10-01 15:19:08
81103.64,6337,675.62,2008-10-15 00:13:18
87070.72,5512,963.8,2008-10-30 06:27:41
45915.63,9880,289.19,2008-09-12 16:23:11
72224.38,5882,588.21,2008-05-18 19:49:45
42114.71,7830,295.4,2008-01-25 13:02:33
16418.51,6058,597.7,2008-02-10 23:19:21
66743.15,5363,367.77,2008-07-14 21:20:47
16846.5,6497,828.29,2008-11-28 19:51:13
25640.8,6004,853.1,2008-05-22 16:04:35
96803.33,8626,613.53,2008-09-17 02:13:35
79947.63,5782,559.89,2008-04-22 18:08:57
71336.56,6814,360.94,2008-02-02 19:02:36
32431.89,4980,483.74,2008-12-20 10:24:16
57345.84,5044,309.77,2008-10-13 15:07:15
26675.54,5612,896.13,2008-10-14 16:11:04
75572.46,9266,986.93,2008-03-09 06:14:55
53431.9,6756,364.83,2008-12-20 11:47:49
88107.65,4210,350.5,2008-12-12 08:05:35
76254.0,7355,379.8,2008-09-23 20:24:32
14610.49,6615,765.35,2008-10-14 07:41:01
51814.87,5776,312.78,2008-10-03 11:47:12
68591.23,7675,949.98,2008-04-14 02:41:45
47800.3,6528,774.87,2008-04-30 03:25:45
86239.22,8744,918.66,2008-03-29 09:57:07
57866.52,6995,280.22,2008-06-06 17:20:33
48791.11,7045,409.41,2008-01-25 21:39:39
31232.51,7286,517.85,2008-05-24 19:00:04
86642.74,9069,662.51,2008-06-06 03:42:37
97526.29,7374,318.12,2008-03-31 09:26:39
80102.91,9501,651.59,2008-08-16 06:00:30
87053.78,8613,991.93,2008-11-27 20:52:44
44198.2,4898,495.55,2008-11-24 13:45:29
46094.46,4313,344.56,2008-02-20 18:39:39
72949.6,9772,421.35,2008-12-15 10:39:31
82140.7,7041,454.87,2008-02-28 00:34:55
74697.1,8614,674.95,2008-05-24 10:57:46
14256.83,8406,890.64,2008-04-16 03:02:57
46552.86,9546,345.69,2008-07-19 21:44:31
53267.23,8262,717.84,2008-08-11 00:01:21
13440.3,4078,666.92,2008-05-26 07:14:08
72622.7,8148,495.75,2008-02-07 00:24:34
10705.28,9244,965.29,2008-09-12 07:09:53
62142.31,9872,887.9,2008-02-22 19:17:40
85640.5,8233,305.17,2008-04-30 11:36:25
15140.93,9150,234.14,2008-01-08 04:10:27
36567.59,9142,304.28,2008-06-07 06:11:26
42398.7,8199,485.8,2008-09-19 01:53:09
77983.47,9732,300.27,2008-06-12 00:29:49
83211.71,8236,410.73,2008-01-25 16:04:29
35119.47,4064,229.79,2008-02-17 01:25:16
57372.37,8874,454.61,2008-01-16 06:55:01
59687.72,7957,800.98,2008-01-26 18:37:06
62370.2,4081,103.72,2008-02-11 09:51:49
64350.49,6384,838.62,2008-11-25 22:02:02
47681.9,6334,525.42,2008-03-06 06:40:22
45662.0,5431,354.32,2008-04-24 04:15:31
16254.46,7762,108.69,2008-03-09 06:29:00
69180.58,8877,876.8,2008-03-11 00:11:20
76898.46,8076,525.12,2008-10-17 07:48:57
32547.5,8688,784.32,2008-04-30 20:37:18
36303.36,5460,242.16,2008-04-03 19:55:49
85137.52,9533,363.64,2008-12-18 15:20:19
14106.33,8713,354.2,2008-09-01 07:01:42
60795.9,9830,718.94,2008-07-30 22:42:04
46953.6,8218,800.47,2008-11-17 16:36:00
70302.27,7693,785.4,2008-10-06 11:09:19
12413.27,4937,898.2,2008-04-09 02:22:32
41272.76,5697,916.31,2008-09-22 03:53:52
66247.79,8798,829.97,2008-10-25 07:22:40
24471.92,6200,988.55,2008-10-26 13:44:51
42826.49,7551,195.79,2008-02-13 06:29:19
81676.54,8655,908.75,2008-11-08 14:20:05
44572.46,9004,740.23,2008-05-01 01:06:33
88963.6,8839,896.9,2008-07-17 05:30:26
50166.98,6235,387.3,2008-09-25 16:19:05
96349.97,9487,354.93,2008-07-24 19:43:09
82383.6,5405,121.12,2008-06-03 16:55:26
83066.68,7551,178.59,2008-01-04 22:41:56
52800.75,8248,897.97,2008-02-27 21:57:40
45230.18,5250,657.54,2008-05-31 23:58:06
98962.8,4536,952.89,2008-03-02 16:58:11
86518.98,8983,487.37,2008-06-20 19:21:00
93221.46,6393,317.32,2008-04-01 19:29:50
76377.32,6844,732.33,2008-02-14 13:10:51
39598.78,5934,603.8,2008-08-02 00:22:41
34394.76,5889,164.87,2008-03-11 14:27:57
70992.72,9290,739.41,2008-05-11 13:37:55
43855.52,8326,645.76,2008-10-01 17:58:36
17715.23,5750,798.43,2008-07-17 06:09:37
16503.8,8145,621.47,2008-05-17 09:34:22
54085.86,5586,917.17,2008-07-27 22:03:38
87858.1,4486,862.28,2008-03-31 10:55:19
83114.97,6939,880.88,2008-05-31 22:17:32
32902.93,4427,255.56,2008-06-16 03:46:52
25152.39,7267,744.66,2008-05-07 17:22:00
70576.6,6489,458.58,2008-10-01 18:20:13
10469.99,7323,317.2,2008-05-18 00:44:29
28650.47,9982,319.95,2008-10-11 04:41:11
74434.17,9015,635.31,2008-05-02 07:26:07
37945.98,4483,897.19,2008-10-11 02:53:23
51488.94,7427,187.7,2008-03-23 11:37:28
81935.1,7503,730.49,2008-03-02 09:10:52
95388.21,8178,937.13,2008-09-17 22:12:41
64060.4,4902,605.88,2008-07-17 12:08:28
70311.83,6524,407.0,2008-05-14 01:53:54
70215.94,6050,365.39,2008-09-27 02:34:58
46548.1,4227,619.89,2008-09-26 17:48:43
15316.87,5313,404.72,2008-09-14 08:56:54
74482.56,5473,598.7,2008-09-14 17:21:29
62994.69,6929,311.12,2008-07-16 08:03:09
79132.64,8834,155.56,2008-10-06 12:02:43
94639.65,6402,278.64,2008-10-21 01:16:03
43144.17,9640,106.64,2008-12-04 16:42:23
53849.23,4328,156.1,2008-05-21 17:06:03
61698.26,7179,796.32,2008-06-11 12:39:21
42645.49,4426,992.73,2008-02-24 16:34:21
83804.8,6016,397.34,2008-05-27 17:45:52
60185.38,8654,345.65,2008-08-25 22:19:35
58365.56,5391,373.94,2008-10-08 19:35:33
26861.74,8486,696.7,2008-05-24 12:17:28
84914.22,8922,126.21,2008-05-11 11:24:50
16998.9,8983,478.5,2008-04-28 10:15:57
81235.33,4418,677.4,2008-07-07 19:58:13
19567.57,8367,215.3,2008-07-27 06:01:10
54055.94,6424,948.57,2008-02-10 08:10:49
18237.38,6518,936.0,2008-09-04 20:55:15
69366.95,8921,161.72,2008-11-04 05:39:31
72423.6,7203,296.82,2008-05-02 21:00:47
45054.56,8397,459.12,2008-06-15 02:36:26
86782.63,7800,269.77,2008-03-14 05:51:25
14458.86,6467,833.65,2008-03-18 10:41:34
15454.24,7337,552.68,2008-01-08 04:25:38
89304.72,8536,496.99,2008-02-06 01:36:58
44747.0,6188,667.87,2008-01-31 08:30:00
14111.35,4630,213.51,2008-08-24 08:57:11
38172.43,9372,244.36,2008-12-03 13:38:27
18155.22,8779,749.36,2008-03-13 12:51:49
80600.17,4459,614.22,2008-01-11 09:17:05
93360.37,5425,764.47,2008-02-08 11:23:12
61678.74,6523,938.5,2008-01-30 03:52:05
17359.56,6231,378.68,2008-06-05 22:54:21
17478.83,7903,397.67,2008-01-08 12:58:05
44136.14,7668,572.39,2008-03-28 20:40:35
79240.23,5706,299.88,2008-07-03 13:24:17
20251.93,5808,491.38,2008-12-16 09:52:55
37994.15,5629,123.25,2008-11-15 16:46:28
76446.25,7419,124.38,2008-03-24 05:15:21
83476.34,6266,433.41,2008-09-24 12:00:20
61960.71,8883,799.2,2008-04-24 18:06:41
55773.15,8247,790.88,2008-08-29 21:15:23
36480.56,4126,159.12,2008-01-29 19:02:30
71253.26,8318,233.7,2008-07-08 02:23:19
60414.3,8644,212.87,2008-12-18 15:00:24
78169.39,7995,703.84,2008-11-21 23:05:57
52742.2,7078,545.41,2008-12-31 04:29:33
56413.45,5508,706.52,2008-07-23 16:56:55
60810.11,6660,492.28,2008-12-26 16:35:42
86730.23,4826,847.84,2008-09-18 02:45:48
27637.55,8794,953.18,2008-09-11 22:58:43
12576.48,4430,245.54,2008-11-07 23:36:23
99133.19,5961,661.26,2008-04-28 05:06:26
42988.93,6277,825.18,2008-10-21 20:54:07
56965.45,9125,942.95,2008-06-15 05:40:12
26746.56,4944,656.82,2008-02-24 12:33:36
69825.54,5210,279.74,2008-10-27 20:32:08
58443.98,7806,531.55,2008-02-13 01:22:15
13971.54,6894,603.8,2008-01-12 17:34:29
56565.64,6470,139.72,2008-04-18 10:18:31
67199.49,5546,229.65,2008-02-26 09:49:16
61930.12,9717,446.53,2008-01-17 01:49:34
26948.39,5631,557.47,2008-03-31 23:27:44
21420.85,9689,919.25,2008-11-14 07:53:04
43468.54,6103,531.81,2008-10-04 05:28:25
37404.91,6060,949.22,2008-08-26 02:46:36
61163.1,4057,457.29,2008-05-05 14:04:18
82740.68,6144,272.61,2008-02-19 17:28:31
23858.6,6481,704.85,2008-01-06 20:13:59
57986.45,6917,518.96,2008-06-16 15:14:07
90700.35,7355,636.66,2008-06-20 04:56:01
22756.12,4875,121.65,2008-01-04 00:54:30
15867.23,9466,804.89,2008-10-26 15:36:07
70870.63,7237,441.39,2008-03-13 20:09:52
55214.58,7055,841.6,2008-12-22 13:38:11
32554.93,4294,634.35,2008-01-26 06:55:45
35897.31,9000,221.31,2008-02-13 11:21:35
36320.14,5670,183.65,2008-12-13 10:45:19
75604.26,4000,263.4,2008-01-20 02:34:57
19320.6,7098,428.28,2008-07-04 16:40:45
36368.89,5774,181.89,2008-04-12 09:33:28
66175.99,6293,928.25,2008-05-06 19:00:29
81182.47,9233,429.21,2008-02-17 18:00:14
85018.4,8549,586.59,2008-02-15 23:04:10
44517.26,4263,868.58,2008-11-11 21:09:06
37913.5,5281,998.56,2008-05-02 10:19:47
97363.0,5846,145.66,2008-07-11 22:51:55
49401.67,6896,201.15,2008-01-01 15:03:53
93358.15,5456,907.95,2008-04-05 14:25:49
32725.53,7929,181.41,2008-12-19 19:49:06
88457.79,4020,384.96,2008-01-26 16:39:50
15302.56,8395,593.8,2008-10-04 01:19:01
64065.84,9009,135.88,2008-11-01 08:09:21
58066.48,4805,281.33,2008-12-11 10:55:28
59848.48,5247,218.47,2008-03-23 02:10:50
11000.43,5305,750.82,2008-02-14 22:25:35
77715.13,6019,998.48,2008-03-01 10:29:11
28202.0,8959,276.6,2008-10-14 20:29:25
60421.61,8826,197.4,2008-06-20 15:12:09
67046.12,5251,951.49,2008-12-30 04:14:16
38567.77,5110,281.82,2008-08-12 09:19:55
85742.85,4585,130.83,2008-04-15 16:16:30
24492.64,5376,254.18,2008-04-30 15:29:57
95138.43,4955,463.71,2008-01-26 23:47:15
27055.54,9354,551.86,2008-07-17 21:23:33
21272.43,9521,161.99,2008-08-16 18:42:52
93723.47,4468,875.29,2008-11-18 02:01:48
71760.8,4957,792.6,2008-02-03 22:01:24
75861.5,8961,247.55,2008-01-30 23:02:44
28970.98,9493,209.84,2008-11-03 22:12:59
55115.39,4317,877.85,2008-08-30 05:58:16
78317.12,6718,877.66,2008-09-25 03:34:20
94732.27,8687,381.2,2008-11-12 01:15:07
19756.64,9703,619.67,2008-12-25 17:26:34
73048.8,8200,353.76,2008-02-15 16:17:51
84168.98,7563,891.66,2008-05-10 03:29:53
26714.44,7909,332.31,2008-06-24 03:02:27
38830.91,5266,269.73,2008-09-15 12:14:58
30939.1,9587,307.38,2008-10-31 20:06:15
52250.61,5749,156.61,2008-02-17 03:23:39
15168.46,5993,502.4,2008-01-24 17:43:47
40947.81,8556,414.38,2008-08-31 01:08:16
41484.22,9104,229.3,2008-03-18 15:49:38
59882.87,9915,125.46,2008-05-19 19:53:03
14958.51,4756,251.35,2008-02-06 04:52:24
31712.33,5676,105.42,2008-12-29 18:49:35
18945.27,6749,841.27,2008-12-03 11:43:53
17476.35,8625,730.2,2008-12-26 08:12:28
20616.9,8822,539.71,2008-10-17 16:05:45
12492.41,7443,594.64,2008-06-11 23:34:52
62832.45,9644,704.99,2008-04-18 13:13:58
76688.15,5704,536.41,2008-04-19 10:46:32
15635.75,5549,248.89,2008-01-09 01:25:04
59226.43,8347,583.7,2008-12-06 08:18:46
19572.4,5156,102.88,2008-01-13 21:28:46
59231.59,9779,654.14,2008-07-04 00:51:40
15270.91,7832,871.94,2008-08-19 10:59:46
25861.16,4546,882.63,2008-09-30 19:58:49
68202.57,9680,277.34,2008-03-25 09:44:32
95430.55,6598,794.41,2008-10-18 08:29:03
84313.63,6150,178.29,2008-05-31 23:20:23
62503.29,5603,986.18,2008-04-11 03:16:04
21799.61,7122,504.7,2008-04-30 15:58:26
53926.49,4971,919.26,2008-01-07 05:52:25
96423.1,6856,256.8,2008-04-08 05:00:50
38361.56,6217,941.6,2008-10-12 22:54:35
39146.55,4278,951.33,2008-06-21 02:55:44
16179.68,8054,965.83,2008-09-13 11:58:00
26005.88,7822,913.71,2008-12-31 01:22:34
25547.44,6676,936.16,2008-11-07 07:42:35
60201.79,9294,638.1,2008-08-21 12:58:26
74124.22,7360,979.49,2008-12-14 07:34:35
85614.5,8469,380.81,2008-04-11 13:47:09
33895.78,8474,847.67,2008-05-01 08:03:48
71702.97,6625,842.11,2008-05-18 00:55:25
61478.65,4670,235.63,2008-06-09 03:44:17
34799.77,4194,438.49,2008-01-05 04:43:58
69045.87,4997,287.91,2008-05-16 19:16:27
24910.77,5320,794.11,2008-04-07 05:46:42
88818.55,5060,713.33,2008-08-07 14:51:05
43966.3,8108,960.7,2008-09-18 02:27:09
22196.95,5025,478.11,2008-04-02 02:31:11
19485.26,4928,227.78,2008-03-30 05:12:59
52167.81,7618,493.8,2008-03-24 07:16:37
17365.71,4071,252.89,2008-09-02 19:35:29
16841.43,9859,358.36,2008-09-04 13:13:40
85956.83,7387,932.63,2008-08-08 23:54:15
55007.53,6429,920.58,2008-04-25 01:19:13
45064.2,4529,801.53,2008-12-26 09:39:06
64058.39,7610,943.9,2008-11-02 06:55:27
23535.8,8205,169.59,2008-06-09 18:01:37
19654.97,8171,169.99,2008-01-17 03:41:23
70688.55,7834,114.97,2008-08-28 19:44:57
68871.46,8819,342.2,2008-08-09 20:06:39
61686.19,4467,646.9,2008-03-06 23:36:06
72177.5,5645,605.2,2008-03-02 16:33:53
77012.99,7648,604.49,2008-09-07 04:59:40
39783.66,5889,837.57,2008-02-23 07:46:15
44568.7,9969,727.27,2008-10-09 01:29:29
13733.52,5505,238.18,2008-05-25 10:32:33
57096.22,5701,928.32,2008-12-27 00:58:24
85427.18,8806,366.51,2008-07-28 08:22:50
28523.4,7909,768.51,2008-02-20 01:24:15
57930.85,6612,839.35,2008-07-02 05:59:04
39861.81,8723,966.54,2008-06-03 05:50:46
12413.37,6948,478.34,2008-06-16 00:45:03
12838.61,5047,257.3,2008-02-02 19:29:29
29130.41,8651,779.64,2008-11-09 01:13:45
67946.87,9350,438.11,2008-06-01 09:40:46
45021.57,5936,304.54,2008-02-28 23:01:46
39687.56,4423,548.98,2008-11-21 01:21:56
42385.65,8916,713.6,2008-03-04 04:48:19
56680.29,7468,440.7,2008-07-09 19:22:31
22911.27,5588,939.24,2008-08-28 04:32:01
88829.36,4486,143.73,2008-03-27 14:12:46
50072.97,9073,448.78,2008-03-20 15:31:11
99870.72,6362,592.0,2008-03-21 08:25:14
61923.7,6365,502.87,2008-06-12 00:56:37
29858.26,8416,740.96,2008-07-17 13:30:37
71232.51,7688,737.9,2008-01-04 06:32:47
22314.96,6457,974.69,2008-11-25 06:00:54
14947.68,6613,238.2,2008-08-31 11:23:12
27882.19,9417,501.16,2008-07-25 22:17:32
74467.46,4065,388.4,2008-03-07 15:23:19
78948.29,8032,604.72,2008-07-14 08:25:03
97977.7,7955,827.57,2008-02-21 07:36:55
95235.4,8041,262.64,2008-07-22 13:20:57
49267.78,9254,369.91,2008-10-12 13:10:36
90780.94,8600,246.66,2008-06-19 11:47:12
91211.13,7773,729.3,2008-08-03 10:20:35
79647.9,8517,668.72,2008-01-05 20:42:19
95741.9,6669,868.99,2008-06-02 21:11:39
40726.26,9498,786.84,2008-07-30 17:21:36
10227.21,9366,119.7,2008-09-11 02:43:52
62708.77,4494,967.74,2008-02-18 05:23:44
59633.49,4310,852.23,2008-06-24 01:25:17
71528.77,5688,643.7,2008-09-06 09:41:41
49428.62,6055,222.75,2008-09-18 19:10:05
90003.17,9082,404.94,2008-11-16 06:34:51
94371.71,7802,660.3,2008-07-03 08:09:37
37412.2,6807,513.8,2008-06-12 23:04:15
29409.54,4061,715.2,2008-02-19 00:17:15
70003.15,5469,581.13,2008-09-16 09:55:56
40587.83,7396,637.92,2008-11-12 00:35:28
92106.96,4902,619.42,2008-01-24 12:04:54
27918.8,6015,755.6,2008-08-29 08:44:43
41489.36,9257,989.81,2008-11-30 06:17:32
63482.56,5868,504.96,2008-12-28 17:24:21
97836.46,6808,442.33,2008-02-02 04:04:09
93508.12,9150,828.6,2008-03-22 10:40:42
12893.18,8605,676.59,2008-06-19 08:48:39
49984.8,8273,432.15,2008-03-23 21:21:13
76000.88,9535,518.58,2008-05-15 13:34:46
68872.47,8529,368.24,2008-02-16 20:26:57
53423.94,7261,281.33,2008-04-09 13:57:47
87977.83,9884,120.85,2008-11-10 23:38:40
32040.23,4055,307.65,2008-02-04 23:31:31
75835.53,5338,792.43,2008-09-09 01:46:40
21782.13,4155,482.25,2008-12-17 15:24:19
68618.97,4462,932.54,2008-05-31 01:31:02
57091.68,6846,217.7,2008-08-14 05:17:39
55306.2,4758,505.57,2008-06-02 08:10:09
42636.56,7639,592.53,2008-08-19 06:03:49
88949.62,4887,732.79,2008-08-30 21:44:05
31321.1,4259,279.41,2008-01-26 04:58:50
53885.3,7817,870.61,2008-08-10 23:49:58
21404.32,7006,588.7,2008-05-16 22:34:02
31968.62,8233,816.7,2008-01-04 13:58:18
96081.48,6760,340.97,2008-07-08 17:01:03
30665.11,5663,863.57,2008-11-07 22:34:50
40921.49,4968,206.4,2008-09-25 01:36:33
58265.95,9391,279.42,2008-11-12 13:55:12
97277.39,4019,135.73,2008-11-14 20:22:34
43754.56,7265,579.96,2008-01-10 15:52:40
15628.27,5787,161.42,2008-02-19 16:05:53
27843.8,7834,919.89,2008-12-09 01:02:27
95499.77,4836,888.88,2008-06-23 01:38:20
96797.36,9104,369.86,2008-05-24 11:36:00
84535.83,7145,323.45,2008-11-04 17:15:09
29749.3,7279,170.58,2008-07-24 03:04:51
77723.71,5633,101.17,2008-02-24 03:16:09
26051.55,9558,833.47,2008-05-29 13:35:01
61664.94,8532,500.1,2008-09-20 04:28:39
64783.45,9958,874.15,2008-11-24 03:51:33
55882.6,6744,991.32,2008-06-30 22:08:28
90558.4,6444,811.87,2008-10-23 01:57:30
56026.0,7326,882.62,2008-09-24 19:43:18
11946.22,7603,928.47,2008-08-09 10:30:33
60617.4,8273,166.79,2008-04-06 18:54:36
82402.8,8266,510.87,2008-09-29 17:36:11
13988.67,7383,553.31,2008-11-29 18:39:23
66445.56,9708,716.27,2008-05-25 17:16:11
19942.61,5820,995.63,2008-09-11 20:04:17
26058.9,8965,108.34,2008-12-16 18:14:07
56341.97,7400,465.61,2008-06-04 11:35:40
66646.14,6919,516.94,2008-10-09 23:05:40
57052.2,6988,529.21,2008-04-16 22:12:14
82634.47,9718,141.62,2008-01-25 07:15:36
69941.95,5969,688.24,2008-08-11 13:07:21
27636.88,6768,568.44,2008-01-26 00:07:47
81760.4,8954,389.32,2008-10-11 15:02:45
18959.7,9365,484.72,2008-12-25 00:45:19
74957.82,4959,908.67,2008-02-22 00:14:29
34446.85,4854,915.65,2008-12-20 07:32:43
38759.98,8974,927.44,2008-11-16 07:07:28
84761.46,4305,741.24,2008-03-24 21:33:13
42835.16,6941,101.57,2008-04-21 01:46:13
51314.18,5391,643.57,2008-08-31 17:22:48
44928.34,7756,666.26,2008-09-17 19:00:17
30487.22,7134,421.42,2008-07-18 05:23:42
40639.4,7718,165.7,2008-04-03 01:59:05
54300.92,4352,478.73,2008-05-12 11:15:53
89250.48,5717,107.59,2008-11-15 16:03:33
89879.58,4476,580.63,2008-10-12 11:50:50
67486.57,5732,553.1,2008-08-04 22:25:56
69742.68,5548,744.16,2008-07-09 05:35:54
67176.61,5447,794.81,2008-08-12 13:08:58
26783.62,5126,146.99,2008-07-09 02:10:24
59084.14,9154,369.2,2008-10-24 22:26:01
99001.38,5203,406.95,2008-09-11 23:09:34
22828.23,5464,152.83,2008-08-17 04:33:34
18329.19,6491,442.8,2008-05-21 22:03:42
94994.35,4956,895.32,2008-02-03 19:32:17
41977.22,8190,718.19,2008-05-21 00:17:42
97414.5,9952,455.72,2008-07-02 06:13:06
10930.82,5588,654.37,2008-05-17 11:44:42
47911.58,7809,657.0,2008-02-05 20:20:27
36313.81,6675,437.5,2008-05-25 15:22:03
47361.63,9655,417.91,2008-12-03 20:37:07
43562.88,9480,964.72,2008-11-19 21:33:44
78662.93,9785,698.23,2008-04-14 18:42:39
22546.69,7504,339.59,2008-10-19 07:36:01
74461.1,5644,384.19,2008-05-01 18:47:22
94173.49,5648,617.35,2008-06-12 16:25:19
95624.26,7447,703.84,2008-10-31 15:41:55
31728.92,7081,667.67,2008-09-05 06:29:10
86707.0,9276,139.1,2008-06-01 15:44:46
78888.6,9130,834.92,2008-04-27 09:20:47
14788.6,6087,337.11,2008-04-27 12:39:16
39136.54,6210,576.56,2008-11-30 13:59:26
54070.5,7744,698.98,2008-11-07 12:14:39
40565.7,4870,478.44,2008-05-27 00:31:46
76415.5,4918,264.62,2008-11-02 09:32:37
21654.65,9232,789.63,2008-11-07 00:10:29
96299.76,8019,717.38,2008-08-25 00:57:18
53303.37,4053,459.4,2008-06-07 11:00:14
70502.67,4988,519.35,2008-12-24 00:06:09
21428.95,8805,261.61,2008-01-03 02:18:52
40837.12,6560,781.65,2008-10-03 15:57:17
47569.97,7777,755.12,2008-08-01 09:10:52
31484.31,6914,475.95,2008-05-08 07:00:12
28026.64,8601,726.76,2008-05-15 00:10:35
40799.64,4068,289.73,2008-10-10 16:07:10
94671.47,7416,532.6,2008-08-15 02:43:25
28065.92,9500,934.62,2008-07-17 03:05:57
13368.39,9724,994.87,2008-07-28 09:58:08
13476.44,6594,591.89,2008-01-07 01:23:22
76301.46,5680,164.22,2008-06-30 12:59:27
60665.81,5997,188.66,2008-09-23 07:05:51
11608.76,9317,124.59,2008-04-13 02:12:21
20055.24,5311,995.77,2008-02-29 19:48:21
47422.42,7851,439.28,2008-07-03 17:38:00
64580.95,9475,746.2,2008-07-30 16:57:20
80887.47,7816,905.14,2008-12-11 11:37:25
58899.5,8506,776.35,2008-04-06 02:20:54
79793.65,8023,746.54,2008-07-11 05:38:54
71077.98,7222,295.43,2008-10-05 19:10:45
51587.11,6454,297.6,2008-09-02 09:37:02
33563.36,8408,362.59,2008-11-05 13:58:52
93207.12,4548,500.6,2008-11-23 15:19:24
45312.99,8402,445.45,2008-10-23 02:09:20
27530.73,7640,538.94,2008-01-10 04:38:46
89805.68,7580,635.45,2008-02-27 14:22:50
65714.85,5710,299.5,2008-06-21 13:39:20
63884.57,7063,108.39,2008-03-07 15:42:12
11877.12,6913,795.68,2008-05-08 12:30:54
82342.35,6050,128.39,2008-11-22 21:54:55
